strategy_id,strategy_name,feature_name,feature_family,baseline_importance,retained,removed
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__is_legal__tuck_tail,LEGAL_ACTION_FLAG,0.012369725068908264,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__player_energy,ENERGY_STATE,0.012161583931027096,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__damage_band_HIGH_DAMAGE,DAMAGE_STATE,0.011638169993633082,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__absolute_damage_difference,DAMAGE_STATE,0.011409823054473672,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__player_damage,DAMAGE_STATE,0.010685395205310474,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__active_card_Meowth,CARD_IDENTITY,0.010517225923630219,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__defending_energy,ENERGY_STATE,0.010352708224617927,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__active_card_can_use__tuck_tail,CARD_ACTION_COMPATIBILITY,0.009981328092271513,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__energy_band_ZERO,ENERGY_STATE,0.009115273410137896,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__player_card_Meowth,CARD_IDENTITY,0.008609453561374355,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__energy_band_LOW,ENERGY_STATE,0.006983848673582779,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__energy_band_READY,ENERGY_STATE,0.0033492005804202376,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__opponent_damage,DAMAGE_STATE,0.0029763605923927893,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__prize_cards_remaining,RESOURCE_STATE,0.00212963004947985,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__current_side_Player,SIDE_CONTEXT,0.0020273445905789936,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__battle_phase_LATE,TURN_STATE,0.0018315635211020199,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__current_side_Opponent,SIDE_CONTEXT,0.00150387372320415,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__battle_phase_EARLY,TURN_STATE,0.0014949078432448144,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__opponent_card_Charmander,CARD_IDENTITY,0.0011715762913631891,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__damage_band_LOW_DAMAGE,DAMAGE_STATE,0.0011520933060796092,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__opponent_card_Eevee,CARD_IDENTITY,0.001098859256682708,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__player_card_Charmander,CARD_IDENTITY,0.0008126289557440657,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__player_card_Eevee,CARD_IDENTITY,0.0007993806562924033,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__damage_band_MEDIUM_DAMAGE,DAMAGE_STATE,0.0004203778110162657,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__energy_difference,ENERGY_STATE,2.0940410460515372e-05,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__inactive_card_Meowth,CARD_IDENTITY,1.0243439602399372e-05,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__battle_phase_MID,TURN_STATE,6.729906177751652e-06,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__inactive_card_Bulbasaur,CARD_IDENTITY,1.8363883623673589e-06,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,categorical__inactive_card_Charmander,CARD_IDENTITY,1.7837677267534558e-16,True,False
R5_BALANCED_ASCENSION_COUNTERFACTUALS,Add state-matched Ascension counterfactual training cases,numeric__absolute_energy_difference,ENERGY_STATE,9.993041393240307e-17,True,False
