expanded_pair_id,comparison_case_id,evaluation_side,source_pair_id,source_scenario_id,source_condition_id,source_turn_number,expansion_variant_id,acting_card,opposing_card,acting_energy,opposing_energy,predicted_action,quick_attack_probability,ascension_probability,quick_attack_minus_ascension,target_probability_total,conditional_quick_attack_share,conditional_ascension_share,quick_attack_score_advantage,ascension_score_advantage,score_tie,energy_difference,score_margin_strength,global_top_feature,global_top_feature_importance,legal_signature_feature_flag
4WE_PAIR_008_V03,4WE_PAIR_008_V03__OPPONENT,Opponent,4WC_PAIR_008,T52_S002__BASELINE,BASELINE,3,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.706,0.196,0.51,0.9019999999999999,0.7827050997782705,0.2172949002217295,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_008_V03,4WE_PAIR_008_V03__PLAYER,Player,4WC_PAIR_008,T52_S002__BASELINE,BASELINE,3,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.708,0.194,0.514,0.9019999999999999,0.7849223946784922,0.2150776053215078,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_008_V04,4WE_PAIR_008_V04__OPPONENT,Opponent,4WC_PAIR_008,T52_S002__BASELINE,BASELINE,3,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.712,0.188,0.524,0.8999999999999999,0.7911111111111111,0.2088888888888889,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_008_V04,4WE_PAIR_008_V04__PLAYER,Player,4WC_PAIR_008,T52_S002__BASELINE,BASELINE,3,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.714,0.186,0.528,0.8999999999999999,0.7933333333333333,0.2066666666666667,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_009_V01,4WE_PAIR_009_V01__OPPONENT,Opponent,4WC_PAIR_009,T52_S002__BASELINE,BASELINE,5,OBSERVED_ENERGY_CONTEXT,Eevee,Bulbasaur,3.0,3.0,Quick Attack,0.712,0.188,0.524,0.8999999999999999,0.7911111111111111,0.2088888888888889,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_009_V01,4WE_PAIR_009_V01__PLAYER,Player,4WC_PAIR_009,T52_S002__BASELINE,BASELINE,5,OBSERVED_ENERGY_CONTEXT,Eevee,Bulbasaur,3.0,3.0,Quick Attack,0.714,0.186,0.528,0.8999999999999999,0.7933333333333333,0.2066666666666667,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_009_V02,4WE_PAIR_009_V02__OPPONENT,Opponent,4WC_PAIR_009,T52_S002__BASELINE,BASELINE,5,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Bulbasaur,2.0,3.0,Quick Attack,0.706,0.196,0.51,0.9019999999999999,0.7827050997782705,0.2172949002217295,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_009_V02,4WE_PAIR_009_V02__PLAYER,Player,4WC_PAIR_009,T52_S002__BASELINE,BASELINE,5,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Bulbasaur,2.0,3.0,Quick Attack,0.708,0.194,0.514,0.9019999999999999,0.7849223946784922,0.2150776053215078,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_009_V03,4WE_PAIR_009_V03__OPPONENT,Opponent,4WC_PAIR_009,T52_S002__BASELINE,BASELINE,5,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.706,0.196,0.51,0.9019999999999999,0.7827050997782705,0.2172949002217295,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_009_V03,4WE_PAIR_009_V03__PLAYER,Player,4WC_PAIR_009,T52_S002__BASELINE,BASELINE,5,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.708,0.194,0.514,0.9019999999999999,0.7849223946784922,0.2150776053215078,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_009_V04,4WE_PAIR_009_V04__OPPONENT,Opponent,4WC_PAIR_009,T52_S002__BASELINE,BASELINE,5,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.712,0.188,0.524,0.8999999999999999,0.7911111111111111,0.2088888888888889,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_009_V04,4WE_PAIR_009_V04__PLAYER,Player,4WC_PAIR_009,T52_S002__BASELINE,BASELINE,5,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.714,0.186,0.528,0.8999999999999999,0.7933333333333333,0.2066666666666667,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_010_V01,4WE_PAIR_010_V01__OPPONENT,Opponent,4WC_PAIR_010,T52_S002__BASELINE,BASELINE,7,OBSERVED_ENERGY_CONTEXT,Eevee,Bulbasaur,3.0,3.0,Quick Attack,0.714,0.186,0.528,0.8999999999999999,0.7933333333333333,0.2066666666666667,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_010_V01,4WE_PAIR_010_V01__PLAYER,Player,4WC_PAIR_010,T52_S002__BASELINE,BASELINE,7,OBSERVED_ENERGY_CONTEXT,Eevee,Bulbasaur,3.0,3.0,Quick Attack,0.716,0.184,0.532,0.8999999999999999,0.7955555555555556,0.20444444444444446,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_010_V02,4WE_PAIR_010_V02__OPPONENT,Opponent,4WC_PAIR_010,T52_S002__BASELINE,BASELINE,7,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Bulbasaur,2.0,3.0,Quick Attack,0.708,0.194,0.514,0.9019999999999999,0.7849223946784922,0.2150776053215078,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_010_V02,4WE_PAIR_010_V02__PLAYER,Player,4WC_PAIR_010,T52_S002__BASELINE,BASELINE,7,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Bulbasaur,2.0,3.0,Quick Attack,0.71,0.192,0.518,0.9019999999999999,0.787139689578714,0.21286031042128606,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,4WC_PAIR_010,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.708,0.194,0.514,0.9019999999999999,0.7849223946784922,0.2150776053215078,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,4WC_PAIR_010,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.71,0.192,0.518,0.9019999999999999,0.787139689578714,0.21286031042128606,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,4WC_PAIR_010,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.714,0.186,0.528,0.8999999999999999,0.7933333333333333,0.2066666666666667,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,4WC_PAIR_010,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.716,0.184,0.532,0.8999999999999999,0.7955555555555556,0.20444444444444446,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,4WC_PAIR_011,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,Eevee,Bulbasaur,3.0,3.0,Quick Attack,0.798,0.118,0.68,0.916,0.87117903930131,0.12882096069868995,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,4WC_PAIR_011,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,Eevee,Bulbasaur,3.0,3.0,Quick Attack,0.8,0.116,0.684,0.916,0.8733624454148472,0.12663755458515283,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_011_V02,4WE_PAIR_011_V02__OPPONENT,Opponent,4WC_PAIR_011,T52_S002__HP_PRESSURE,HP_PRESSURE,1,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Bulbasaur,2.0,3.0,Quick Attack,0.778,0.14,0.638,0.918,0.8474945533769063,0.15250544662309368,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_011_V02,4WE_PAIR_011_V02__PLAYER,Player,4WC_PAIR_011,T52_S002__HP_PRESSURE,HP_PRESSURE,1,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Bulbasaur,2.0,3.0,Quick Attack,0.786,0.132,0.654,0.918,0.8562091503267973,0.1437908496732026,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_011_V03,4WE_PAIR_011_V03__OPPONENT,Opponent,4WC_PAIR_011,T52_S002__HP_PRESSURE,HP_PRESSURE,1,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.778,0.14,0.638,0.918,0.8474945533769063,0.15250544662309368,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_011_V03,4WE_PAIR_011_V03__PLAYER,Player,4WC_PAIR_011,T52_S002__HP_PRESSURE,HP_PRESSURE,1,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.786,0.132,0.654,0.918,0.8562091503267973,0.1437908496732026,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_011_V04,4WE_PAIR_011_V04__OPPONENT,Opponent,4WC_PAIR_011,T52_S002__HP_PRESSURE,HP_PRESSURE,1,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.798,0.118,0.68,0.916,0.87117903930131,0.12882096069868995,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_011_V04,4WE_PAIR_011_V04__PLAYER,Player,4WC_PAIR_011,T52_S002__HP_PRESSURE,HP_PRESSURE,1,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.8,0.116,0.684,0.916,0.8733624454148472,0.12663755458515283,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_012_V01,4WE_PAIR_012_V01__OPPONENT,Opponent,4WC_PAIR_012,T52_S002__HP_PRESSURE,HP_PRESSURE,3,OBSERVED_ENERGY_CONTEXT,Eevee,Bulbasaur,3.0,3.0,Quick Attack,0.81,0.126,0.684,0.936,0.8653846153846154,0.1346153846153846,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_012_V01,4WE_PAIR_012_V01__PLAYER,Player,4WC_PAIR_012,T52_S002__HP_PRESSURE,HP_PRESSURE,3,OBSERVED_ENERGY_CONTEXT,Eevee,Bulbasaur,3.0,3.0,Quick Attack,0.812,0.124,0.6880000000000001,0.936,0.8675213675213675,0.13247863247863248,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_012_V02,4WE_PAIR_012_V02__OPPONENT,Opponent,4WC_PAIR_012,T52_S002__HP_PRESSURE,HP_PRESSURE,3,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Bulbasaur,2.0,3.0,Quick Attack,0.79,0.148,0.642,0.9380000000000001,0.8422174840085288,0.1577825159914712,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_012_V02,4WE_PAIR_012_V02__PLAYER,Player,4WC_PAIR_012,T52_S002__HP_PRESSURE,HP_PRESSURE,3,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Bulbasaur,2.0,3.0,Quick Attack,0.798,0.14,0.658,0.9380000000000001,0.8507462686567164,0.1492537313432836,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_012_V03,4WE_PAIR_012_V03__OPPONENT,Opponent,4WC_PAIR_012,T52_S002__HP_PRESSURE,HP_PRESSURE,3,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.79,0.148,0.642,0.9380000000000001,0.8422174840085288,0.1577825159914712,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_012_V03,4WE_PAIR_012_V03__PLAYER,Player,4WC_PAIR_012,T52_S002__HP_PRESSURE,HP_PRESSURE,3,SYMMETRIC_TWO_ENERGY,Eevee,Bulbasaur,2.0,2.0,Quick Attack,0.798,0.14,0.658,0.9380000000000001,0.8507462686567164,0.1492537313432836,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_012_V04,4WE_PAIR_012_V04__OPPONENT,Opponent,4WC_PAIR_012,T52_S002__HP_PRESSURE,HP_PRESSURE,3,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.81,0.126,0.684,0.936,0.8653846153846154,0.1346153846153846,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_012_V04,4WE_PAIR_012_V04__PLAYER,Player,4WC_PAIR_012,T52_S002__HP_PRESSURE,HP_PRESSURE,3,EEVEE_ENERGY_ADVANTAGE,Eevee,Bulbasaur,3.0,2.0,Quick Attack,0.812,0.124,0.6880000000000001,0.936,0.8675213675213675,0.13247863247863248,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_013_V01,4WE_PAIR_013_V01__OPPONENT,Opponent,4WC_PAIR_013,T52_S003__BASELINE,BASELINE,2,OBSERVED_ENERGY_CONTEXT,Eevee,Charmander,3.0,3.0,Quick Attack,0.712,0.188,0.524,0.8999999999999999,0.7911111111111111,0.2088888888888889,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_013_V01,4WE_PAIR_013_V01__PLAYER,Player,4WC_PAIR_013,T52_S003__BASELINE,BASELINE,2,OBSERVED_ENERGY_CONTEXT,Eevee,Charmander,3.0,3.0,Quick Attack,0.714,0.186,0.528,0.8999999999999999,0.7933333333333333,0.2066666666666667,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_013_V02,4WE_PAIR_013_V02__OPPONENT,Opponent,4WC_PAIR_013,T52_S003__BASELINE,BASELINE,2,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Charmander,2.0,3.0,Quick Attack,0.706,0.196,0.51,0.9019999999999999,0.7827050997782705,0.2172949002217295,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_013_V02,4WE_PAIR_013_V02__PLAYER,Player,4WC_PAIR_013,T52_S003__BASELINE,BASELINE,2,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Charmander,2.0,3.0,Quick Attack,0.708,0.194,0.514,0.9019999999999999,0.7849223946784922,0.2150776053215078,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_013_V03,4WE_PAIR_013_V03__OPPONENT,Opponent,4WC_PAIR_013,T52_S003__BASELINE,BASELINE,2,SYMMETRIC_TWO_ENERGY,Eevee,Charmander,2.0,2.0,Quick Attack,0.706,0.196,0.51,0.9019999999999999,0.7827050997782705,0.2172949002217295,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_013_V03,4WE_PAIR_013_V03__PLAYER,Player,4WC_PAIR_013,T52_S003__BASELINE,BASELINE,2,SYMMETRIC_TWO_ENERGY,Eevee,Charmander,2.0,2.0,Quick Attack,0.708,0.194,0.514,0.9019999999999999,0.7849223946784922,0.2150776053215078,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_013_V04,4WE_PAIR_013_V04__OPPONENT,Opponent,4WC_PAIR_013,T52_S003__BASELINE,BASELINE,2,EEVEE_ENERGY_ADVANTAGE,Eevee,Charmander,3.0,2.0,Quick Attack,0.712,0.188,0.524,0.8999999999999999,0.7911111111111111,0.2088888888888889,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_013_V04,4WE_PAIR_013_V04__PLAYER,Player,4WC_PAIR_013,T52_S003__BASELINE,BASELINE,2,EEVEE_ENERGY_ADVANTAGE,Eevee,Charmander,3.0,2.0,Quick Attack,0.714,0.186,0.528,0.8999999999999999,0.7933333333333333,0.2066666666666667,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_014_V01,4WE_PAIR_014_V01__OPPONENT,Opponent,4WC_PAIR_014,T52_S003__BASELINE,BASELINE,4,OBSERVED_ENERGY_CONTEXT,Eevee,Charmander,3.0,3.0,Quick Attack,0.712,0.188,0.524,0.8999999999999999,0.7911111111111111,0.2088888888888889,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_014_V01,4WE_PAIR_014_V01__PLAYER,Player,4WC_PAIR_014,T52_S003__BASELINE,BASELINE,4,OBSERVED_ENERGY_CONTEXT,Eevee,Charmander,3.0,3.0,Quick Attack,0.714,0.186,0.528,0.8999999999999999,0.7933333333333333,0.2066666666666667,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_014_V02,4WE_PAIR_014_V02__OPPONENT,Opponent,4WC_PAIR_014,T52_S003__BASELINE,BASELINE,4,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Charmander,2.0,3.0,Quick Attack,0.706,0.196,0.51,0.9019999999999999,0.7827050997782705,0.2172949002217295,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_014_V02,4WE_PAIR_014_V02__PLAYER,Player,4WC_PAIR_014,T52_S003__BASELINE,BASELINE,4,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Charmander,2.0,3.0,Quick Attack,0.708,0.194,0.514,0.9019999999999999,0.7849223946784922,0.2150776053215078,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_014_V03,4WE_PAIR_014_V03__OPPONENT,Opponent,4WC_PAIR_014,T52_S003__BASELINE,BASELINE,4,SYMMETRIC_TWO_ENERGY,Eevee,Charmander,2.0,2.0,Quick Attack,0.706,0.196,0.51,0.9019999999999999,0.7827050997782705,0.2172949002217295,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_014_V03,4WE_PAIR_014_V03__PLAYER,Player,4WC_PAIR_014,T52_S003__BASELINE,BASELINE,4,SYMMETRIC_TWO_ENERGY,Eevee,Charmander,2.0,2.0,Quick Attack,0.708,0.194,0.514,0.9019999999999999,0.7849223946784922,0.2150776053215078,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_014_V04,4WE_PAIR_014_V04__OPPONENT,Opponent,4WC_PAIR_014,T52_S003__BASELINE,BASELINE,4,EEVEE_ENERGY_ADVANTAGE,Eevee,Charmander,3.0,2.0,Quick Attack,0.712,0.188,0.524,0.8999999999999999,0.7911111111111111,0.2088888888888889,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_014_V04,4WE_PAIR_014_V04__PLAYER,Player,4WC_PAIR_014,T52_S003__BASELINE,BASELINE,4,EEVEE_ENERGY_ADVANTAGE,Eevee,Charmander,3.0,2.0,Quick Attack,0.714,0.186,0.528,0.8999999999999999,0.7933333333333333,0.2066666666666667,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_015_V01,4WE_PAIR_015_V01__OPPONENT,Opponent,4WC_PAIR_015,T52_S003__HP_PRESSURE,HP_PRESSURE,2,OBSERVED_ENERGY_CONTEXT,Eevee,Charmander,3.0,3.0,Quick Attack,0.808,0.128,0.68,0.936,0.8632478632478633,0.13675213675213674,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_015_V01,4WE_PAIR_015_V01__PLAYER,Player,4WC_PAIR_015,T52_S003__HP_PRESSURE,HP_PRESSURE,2,OBSERVED_ENERGY_CONTEXT,Eevee,Charmander,3.0,3.0,Quick Attack,0.81,0.126,0.684,0.936,0.8653846153846154,0.1346153846153846,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_015_V02,4WE_PAIR_015_V02__OPPONENT,Opponent,4WC_PAIR_015,T52_S003__HP_PRESSURE,HP_PRESSURE,2,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Charmander,2.0,3.0,Quick Attack,0.788,0.15,0.638,0.9380000000000001,0.8400852878464818,0.1599147121535181,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_015_V02,4WE_PAIR_015_V02__PLAYER,Player,4WC_PAIR_015,T52_S003__HP_PRESSURE,HP_PRESSURE,2,MINIMUM_MULTI_ACTION_ENERGY,Eevee,Charmander,2.0,3.0,Quick Attack,0.796,0.142,0.654,0.9380000000000001,0.8486140724946695,0.15138592750533048,True,False,False,-1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_015_V03,4WE_PAIR_015_V03__OPPONENT,Opponent,4WC_PAIR_015,T52_S003__HP_PRESSURE,HP_PRESSURE,2,SYMMETRIC_TWO_ENERGY,Eevee,Charmander,2.0,2.0,Quick Attack,0.788,0.15,0.638,0.9380000000000001,0.8400852878464818,0.1599147121535181,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_015_V03,4WE_PAIR_015_V03__PLAYER,Player,4WC_PAIR_015,T52_S003__HP_PRESSURE,HP_PRESSURE,2,SYMMETRIC_TWO_ENERGY,Eevee,Charmander,2.0,2.0,Quick Attack,0.796,0.142,0.654,0.9380000000000001,0.8486140724946695,0.15138592750533048,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_015_V04,4WE_PAIR_015_V04__OPPONENT,Opponent,4WC_PAIR_015,T52_S003__HP_PRESSURE,HP_PRESSURE,2,EEVEE_ENERGY_ADVANTAGE,Eevee,Charmander,3.0,2.0,Quick Attack,0.808,0.128,0.68,0.936,0.8632478632478633,0.13675213675213674,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_015_V04,4WE_PAIR_015_V04__PLAYER,Player,4WC_PAIR_015,T52_S003__HP_PRESSURE,HP_PRESSURE,2,EEVEE_ENERGY_ADVANTAGE,Eevee,Charmander,3.0,2.0,Quick Attack,0.81,0.126,0.684,0.936,0.8653846153846154,0.1346153846153846,True,False,False,1.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_016_V01,4WE_PAIR_016_V01__OPPONENT,Opponent,4WC_PAIR_016,T52_S003__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,Eevee,Charmander,3.0,3.0,Quick Attack,0.808,0.128,0.68,0.936,0.8632478632478633,0.13675213675213674,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
4WE_PAIR_016_V01,4WE_PAIR_016_V01__PLAYER,Player,4WC_PAIR_016,T52_S003__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,Eevee,Charmander,3.0,3.0,Quick Attack,0.81,0.126,0.684,0.936,0.8653846153846154,0.1346153846153846,True,False,False,0.0,STRONG_QUICK_ATTACK_ADVANTAGE,categorical__legal_move_signature_ascension,0.05628511779747432,True
