match_id,agent_name,baseline_name,player_card,opponent_card,starting_side,winner,turns,stop_reason,agent_result,fallback_count,elapsed_seconds,evaluated_agent_side,baseline_result,draw,competitive_win,competitive_loss
170,Competitive Policy,Greedy Damage Baseline,Bulbasaur,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.000927999964915216,Opponent,1.0,False,False,True
171,Competitive Policy,Greedy Damage Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.0008722000056877732,Player,1.0,False,False,True
172,Competitive Policy,Greedy Damage Baseline,Meowth,Eevee,Opponent,Opponent,3,Battle reached a terminal state.,1.0,0,0.0014239000156521797,Opponent,0.0,False,True,False
173,Competitive Policy,Greedy Damage Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0013873000862076879,Player,0.0,False,True,False
174,Competitive Policy,Greedy Damage Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0008206999627873302,Opponent,1.0,False,False,True
175,Competitive Policy,Greedy Damage Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.0017358000623062253,Player,0.0,False,True,False
176,Competitive Policy,Greedy Damage Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.0013481000205501914,Opponent,1.0,False,False,True
177,Competitive Policy,Greedy Damage Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0013321000151336193,Player,0.0,False,True,False
178,Competitive Policy,Greedy Damage Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.000901099992915988,Opponent,1.0,False,False,True
179,Competitive Policy,Greedy Damage Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.0013472000136971474,Player,0.0,False,True,False
180,Competitive Policy,Greedy Damage Baseline,Charmander,Eevee,Opponent,Opponent,3,Battle reached a terminal state.,1.0,0,0.0015213999431580305,Opponent,0.0,False,True,False
181,Competitive Policy,Greedy Damage Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.001353299943730235,Player,0.0,False,True,False
182,Competitive Policy,Greedy Damage Baseline,Bulbasaur,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0008304000366479158,Opponent,1.0,False,False,True
183,Competitive Policy,Greedy Damage Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.0009117999579757452,Player,1.0,False,False,True
184,Competitive Policy,Greedy Damage Baseline,Meowth,Eevee,Opponent,Opponent,3,Battle reached a terminal state.,1.0,0,0.0014034999767318368,Opponent,0.0,False,True,False
185,Competitive Policy,Greedy Damage Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.001218999968841672,Player,0.0,False,True,False
186,Competitive Policy,Greedy Damage Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0009332000045105815,Opponent,1.0,False,False,True
187,Competitive Policy,Greedy Damage Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.0013779000146314502,Player,0.0,False,True,False
188,Competitive Policy,Greedy Damage Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.0013021000195294619,Opponent,1.0,False,False,True
189,Competitive Policy,Greedy Damage Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0014256000285968184,Player,0.0,False,True,False
190,Competitive Policy,Greedy Damage Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0008497999515384436,Opponent,1.0,False,False,True
191,Competitive Policy,Greedy Damage Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.0013280999846756458,Player,0.0,False,True,False
192,Competitive Policy,Greedy Damage Baseline,Charmander,Eevee,Opponent,Opponent,3,Battle reached a terminal state.,1.0,0,0.0015045000473037362,Opponent,0.0,False,True,False
193,Competitive Policy,Greedy Damage Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0012431000359356403,Player,0.0,False,True,False
194,Competitive Policy,Greedy Damage Baseline,Bulbasaur,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0007839000318199396,Opponent,1.0,False,False,True
195,Competitive Policy,Greedy Damage Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.0008671999676153064,Player,1.0,False,False,True
196,Competitive Policy,Greedy Damage Baseline,Meowth,Eevee,Opponent,Opponent,3,Battle reached a terminal state.,1.0,0,0.001247099949978292,Opponent,0.0,False,True,False
197,Competitive Policy,Greedy Damage Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0012872000224888325,Player,0.0,False,True,False
198,Competitive Policy,Greedy Damage Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.000861200038343668,Opponent,1.0,False,False,True
199,Competitive Policy,Greedy Damage Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.0016325999749824405,Player,0.0,False,True,False
200,Competitive Policy,Greedy Damage Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.0016574999317526817,Opponent,1.0,False,False,True
201,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002651900053024292,Player,0.0,False,True,False
202,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.004601499997079372,Opponent,1.0,False,False,True
203,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004961300059221685,Player,0.0,False,True,False
204,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.003174500074237585,Opponent,1.0,False,False,True
205,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0027196999872103333,Player,0.0,False,True,False
206,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0036903000436723232,Opponent,1.0,False,False,True
207,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004817799897864461,Player,0.0,False,True,False
208,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.0053177999798208475,Opponent,0.0,False,True,False
209,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002746500074863434,Player,0.0,False,True,False
210,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Player,Player,5,Battle reached a terminal state.,0.0,0,0.00444920000154525,Opponent,1.0,False,False,True
211,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.004406399908475578,Player,1.0,False,False,True
212,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.003784000058658421,Opponent,0.0,False,True,False
213,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.003123799921013415,Player,0.0,False,True,False
214,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0040059000020846725,Opponent,1.0,False,False,True
215,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.00533949991222471,Player,0.0,False,True,False
216,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.0030632000416517258,Opponent,1.0,False,False,True
217,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.00306979997549206,Player,0.0,False,True,False
218,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0034030000679194927,Opponent,1.0,False,False,True
219,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004942800034768879,Player,0.0,False,True,False
220,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.004280000110156834,Opponent,0.0,False,True,False
221,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002594799967482686,Player,0.0,False,True,False
222,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Player,Player,5,Battle reached a terminal state.,0.0,0,0.004122700076550245,Opponent,1.0,False,False,True
223,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.004906299989670515,Player,1.0,False,False,True
224,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.0037367999320849776,Opponent,0.0,False,True,False
225,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0032851999858394265,Player,0.0,False,True,False
226,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.004109199973754585,Opponent,1.0,False,False,True
227,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004810300073586404,Player,0.0,False,True,False
228,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.0034207000862807035,Opponent,1.0,False,False,True
229,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0027501999866217375,Player,0.0,False,True,False
230,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0035607999889180064,Opponent,1.0,False,False,True
231,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004238200024701655,Player,0.0,False,True,False
232,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.004189700004644692,Opponent,0.0,False,True,False
233,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0022428000811487436,Player,0.0,False,True,False
234,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Player,Player,5,Battle reached a terminal state.,0.0,0,0.003915300010703504,Opponent,1.0,False,False,True
235,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.003945400007069111,Player,1.0,False,False,True
236,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.0031497000018134713,Opponent,0.0,False,True,False
237,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0030589000089094043,Player,0.0,False,True,False
238,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.003752700053155422,Opponent,1.0,False,False,True
239,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.005413100006990135,Player,0.0,False,True,False
240,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.002854499965906143,Opponent,1.0,False,False,True
241,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0027080000145360827,Player,0.0,False,True,False
242,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0032496999483555555,Opponent,1.0,False,False,True
243,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.0044911999721080065,Player,0.0,False,True,False
244,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.003949500038288534,Opponent,0.0,False,True,False
245,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002623199950903654,Player,0.0,False,True,False
246,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Player,Player,5,Battle reached a terminal state.,0.0,0,0.004110999987460673,Opponent,1.0,False,False,True
247,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.0049001999432221055,Player,1.0,False,False,True
248,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.0032384999794885516,Opponent,0.0,False,True,False
249,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0028880999889224768,Player,0.0,False,True,False
250,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0037933000130578876,Opponent,1.0,False,False,True
251,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004994999966584146,Player,0.0,False,True,False
252,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.0029734999407082796,Opponent,1.0,False,False,True
253,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0032637000549584627,Player,0.0,False,True,False
254,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0033936999971047044,Opponent,1.0,False,False,True
255,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004759600036777556,Player,0.0,False,True,False
256,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.004045100067742169,Opponent,0.0,False,True,False
257,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0030974000692367554,Player,0.0,False,True,False
258,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Player,Player,5,Battle reached a terminal state.,0.0,0,0.004785700002685189,Opponent,1.0,False,False,True
259,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.0041096999775618315,Player,1.0,False,False,True
260,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.0033057000255212188,Opponent,0.0,False,True,False
261,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0026544000720605254,Player,0.0,False,True,False
262,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.004042800050228834,Opponent,1.0,False,False,True
263,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004800299997441471,Player,0.0,False,True,False
264,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.0028415999840945005,Opponent,1.0,False,False,True
265,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002675499999895692,Player,0.0,False,True,False
266,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0034528999822214246,Opponent,1.0,False,False,True
267,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.0049992999993264675,Player,0.0,False,True,False
268,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.004269400029443204,Opponent,0.0,False,True,False
269,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002334499964490533,Player,0.0,False,True,False
270,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Player,Player,5,Battle reached a terminal state.,0.0,0,0.003996600047685206,Opponent,1.0,False,False,True
271,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.004187299986369908,Player,1.0,False,False,True
272,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.0032935000490397215,Opponent,0.0,False,True,False
273,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002750399988144636,Player,0.0,False,True,False
274,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0038305000634863973,Opponent,1.0,False,False,True
275,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.0050876999739557505,Player,0.0,False,True,False
276,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.0028831999516114593,Opponent,1.0,False,False,True
277,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002859800006262958,Player,0.0,False,True,False
278,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.003380900016054511,Opponent,1.0,False,False,True
279,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004562099929898977,Player,0.0,False,True,False
280,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.004240899928845465,Opponent,0.0,False,True,False
281,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0026517000515013933,Player,0.0,False,True,False
282,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Player,Player,5,Battle reached a terminal state.,0.0,0,0.004114200011827052,Opponent,1.0,False,False,True
283,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.004442499950528145,Player,1.0,False,False,True
284,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.0031781999859958887,Opponent,0.0,False,True,False
285,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002715099952183664,Player,0.0,False,True,False
286,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.0038115999195724726,Opponent,1.0,False,False,True
287,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.005453599966131151,Player,0.0,False,True,False
288,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.0029003999661654234,Opponent,1.0,False,False,True
289,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0026647000340744853,Player,0.0,False,True,False
290,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.004348500049673021,Opponent,1.0,False,False,True
291,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004400099976919591,Player,0.0,False,True,False
292,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.0040466999635100365,Opponent,0.0,False,True,False
293,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.0022176000056788325,Player,0.0,False,True,False
294,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Player,Player,5,Battle reached a terminal state.,0.0,0,0.0043623000383377075,Opponent,1.0,False,False,True
295,Competitive Policy,Depth-6 Search Baseline,Eevee,Charmander,Opponent,Opponent,3,Battle reached a terminal state.,0.0,0,0.003905200050212443,Player,1.0,False,False,True
296,Competitive Policy,Depth-6 Search Baseline,Meowth,Eevee,Opponent,Opponent,5,Battle reached a terminal state.,1.0,0,0.0037511999253183603,Opponent,0.0,False,True,False
297,Competitive Policy,Depth-6 Search Baseline,Pikachu,Charmander,Player,Player,3,Battle reached a terminal state.,1.0,0,0.002979199984110892,Player,0.0,False,True,False
298,Competitive Policy,Depth-6 Search Baseline,Charmander,Eevee,Player,Player,3,Battle reached a terminal state.,0.0,0,0.004019600106403232,Opponent,1.0,False,False,True
299,Competitive Policy,Depth-6 Search Baseline,Squirtle,Charmander,Opponent,Player,4,Battle reached a terminal state.,1.0,0,0.004755100002512336,Player,0.0,False,True,False
300,Competitive Policy,Depth-6 Search Baseline,Bulbasaur,Eevee,Opponent,Player,4,Battle reached a terminal state.,0.0,0,0.003001400036737323,Opponent,1.0,False,False,True
