agent_variant,battle_id,checkpoint_sha256,mean_damage_per_move,normalized_outcome,opponent_final_hp,player_final_hp,policy_score_max,policy_score_mean,policy_score_min,positive_damage_move_count,positive_damage_move_rate,runtime_exception,runtime_exception_message,runtime_exception_type,scenario_id,seed,side_mode,stop_reason,total_damage,total_moves,turn_count,unknown_move_count,unknown_move_rate,winner,zero_damage_move_count,zero_damage_move_rate
DEPLOYMENT_POLICY,NB63C_0032,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63002,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0033,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63003,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0034,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63004,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0035,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63005,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0036,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63006,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0037,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63007,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0038,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63008,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0039,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63009,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0040,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63010,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0041,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63001,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0042,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63002,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0043,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63003,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0044,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63004,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0045,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63005,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0046,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63006,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0047,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63007,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0048,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63008,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0049,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63009,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0050,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63010,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0051,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63001,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0052,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63002,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0053,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63003,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0054,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63004,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0055,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63005,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0056,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63006,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0057,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63007,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
